OBSERVATION_DATETIME,mexico_city,reykjavik,anchorage,cape_horn,albuquerque,buenos_aires,vancouver,brasilia,nyc
2014-01-11,285.850006104,272.869995117,249.519989014,283.520019531,277.700012207,291.470001221,274.549987793,296.720001221,280.450012207
2014-01-12,286.450012207,275.600006104,259.020019531,284.5,272.770019531,294.66998291,277.619995117,296.900024414,277.070007324
2014-01-13,284.41998291,273.41998291,267.869995117,282.0,274.600006104,298.200012207,277.619995117,296.619995117,280.770019531
2014-01-14,282.75,275.16998291,266.200012207,279.970001221,271.900024414,301.020019531,276.369995117,296.850006104,277.25
2014-01-15,280.369995117,276.320007324,270.369995117,280.400024414,275.299987793,303.650024414,276.66998291,296.33001709,275.41998291
2014-01-16,284.299987793,276.450012207,272.66998291,280.619995117,273.400024414,303.520019531,276.869995117,296.16998291,274.020019531
2014-01-17,282.400024414,277.299987793,273.66998291,278.850006104,273.619995117,304.16998291,278.100006104,296.720001221,275.350006104
2014-01-18,284.150024414,276.66998291,267.320007324,279.270019531,277.150024414,301.950012207,276.600006104,295.66998291,269.75
2014-01-19,284.950012207,276.600006104,270.350006104,278.020019531,277.049987793,300.369995117,275.0,296.0,277.150024414
2014-01-20,287.299987793,275.600006104,273.400024414,278.520019531,276.100006104,301.350006104,276.41998291,295.83001709,271.350006104
2014-01-21,282.869995117,276.200012207,272.970001221,276.869995117,275.16998291,299.270019531,276.770019531,295.470001221,261.070007324
2014-01-22,286.270019531,274.850006104,274.270019531,278.5,275.369995117,300.770019531,274.100006104,296.020019531,262.400024414
2014-01-23,286.200012207,274.520019531,275.470001221,280.070007324,268.070007324,294.91998291,276.619995117,296.200012207,262.720001221
2014-01-24,284.350006104,276.320007324,273.66998291,280.799987793,270.25,288.820007324,277.0,295.100006104,266.549987793
2014-01-25,287.119995117,275.770019531,275.400024414,279.820007324,274.799987793,291.799987793,276.0,295.83001709,267.600006104
2014-01-26,287.970001221,275.400024414,274.869995117,277.770019531,274.220001221,296.150024414,276.75,295.549987793,274.049987793
2014-01-27,288.619995117,274.66998291,276.400024414,277.869995117,274.950012207,297.200012207,276.619995117,295.869995117,263.619995117
2014-01-28,285.950012207,273.570007324,271.350006104,278.950012207,272.66998291,296.650024414,275.200012207,295.350006104,262.0
2014-01-29,284.16998291,275.320007324,267.799987793,277.900024414,278.600006104,297.25,273.66998291,296.020019531,264.850006104
2014-01-30,286.900024414,274.5,268.0,277.950012207,281.350006104,300.299987793,270.799987793,296.270019531,269.600006104
2014-01-31,289.220001221,275.950012207,263.25,279.020019531,275.91998291,296.799987793,270.869995117,296.350006104,274.16998291
2014-02-01,288.41998291,273.470001221,263.520019531,278.200012207,269.970001221,294.5,270.720001221,296.119995117,276.770019531
2014-02-02,287.75,271.650024414,264.200012207,278.799987793,273.520019531,294.150024414,268.270019531,296.970001221,275.0
2014-02-03,288.299987793,275.5,264.0,279.650024414,271.070007324,295.25,264.770019531,297.029998779,271.200012207
2014-02-04,289.320007324,276.549987793,266.320007324,277.119995117,269.970001221,297.16998291,264.950012207,296.75,273.100006104
2014-02-05,287.820007324,276.119995117,263.66998291,277.5,268.320007324,293.400024414,262.100006104,297.119995117,270.91998291
2014-02-06,287.520019531,275.820007324,261.850006104,280.049987793,270.049987793,294.220001221,262.369995117,296.150024414,269.91998291
2014-02-07,287.799987793,274.320007324,260.75,279.950012207,272.950012207,298.619995117,264.549987793,297.33001709,269.25
2014-02-08,287.869995117,274.200012207,255.350006104,279.869995117,275.600006104,296.299987793,267.700012207,296.66998291,268.16998291
2014-02-09,287.970001221,274.570007324,253.450012207,279.950012207,280.5,294.900024414,272.220001221,296.450012207,269.020019531
2014-02-10,288.91998291,273.549987793,251.950012207,280.369995117,277.900024414,296.66998291,273.619995117,296.100006104,266.650024414
2014-02-11,288.369995117,274.900024414,248.769989014,279.200012207,275.100006104,297.070007324,275.270019531,296.950012207,266.270019531
2014-02-12,286.320007324,276.400024414,250.850006104,282.299987793,279.850006104,294.100006104,275.570007324,296.220001221,272.700012207
2014-02-13,288.220001221,273.619995117,257.200012207,285.549987793,282.75,290.900024414,275.91998291,295.58001709,274.369995117
2014-02-14,290.100006104,270.220001221,260.25,285.25,282.470001221,291.970001221,274.950012207,295.700012207,274.820007324
2014-02-15,289.720001221,270.5,261.41998291,287.650024414,282.25,294.270019531,273.850006104,295.869995117,269.570007324
2014-02-16,289.619995117,271.75,258.950012207,285.869995117,280.700012207,295.83001709,273.970001221,295.200012207,267.950012207
2014-02-17,290.070007324,272.91998291,259.570007324,282.600006104,281.950012207,296.58001709,274.119995117,295.299987793,273.220001221
2014-02-18,290.119995117,273.150024414,261.549987793,279.100006104,282.070007324,297.020019531,272.66998291,295.100006104,275.700012207
2014-02-19,289.950012207,275.520019531,257.770019531,282.820007324,277.400024414,296.400024414,273.799987793,295.66998291,277.16998291
2014-02-20,288.970001221,273.850006104,256.75,280.520019531,274.400024414,294.770019531,271.850006104,296.270019531,278.66998291
2014-02-21,288.600006104,274.950012207,259.320007324,279.720001221,276.41998291,293.270019531,271.450012207,295.900024414,277.570007324
2014-02-22,290.700012207,273.270019531,265.470001221,278.200012207,280.350006104,293.350006104,271.850006104,296.070007324,279.450012207
2014-02-23,291.41998291,272.970001221,264.720001221,282.200012207,279.020019531,294.549987793,270.520019531,297.16998291,275.950012207
2014-02-24,291.200012207,274.850006104,263.100006104,282.820007324,279.570007324,291.220001221,272.650024414,295.5,270.299987793
2014-02-25,291.119995117,274.200012207,262.970001221,282.450012207,282.070007324,289.350006104,276.900024414,296.799987793,269.650024414
2014-02-26,289.950012207,274.900024414,273.41998291,283.150024414,280.16998291,291.25,276.900024414,296.600006104,268.369995117
2014-02-27,288.270019531,274.850006104,274.369995117,280.320007324,280.16998291,292.650024414,275.5,296.650024414,263.549987793
2014-02-28,290.16998291,274.970001221,265.600006104,281.450012207,281.150024414,293.119995117,272.520019531,294.970001221,267.41998291
2014-03-01,292.650024414,273.75,265.320007324,280.720001221,276.299987793,294.570007324,272.91998291,295.020019531,274.16998291
2014-03-02,291.850006104,276.41998291,261.020019531,281.5,276.700012207,294.119995117,274.869995117,296.700012207,267.850006104
2014-03-03,288.5,275.700012207,261.5,282.150024414,277.369995117,292.850006104,272.700012207,296.600006104,265.0
2014-03-04,287.900024414,273.950012207,264.770019531,282.150024414,278.200012207,292.900024414,275.020019531,297.220001221,270.020019531
2014-03-05,288.41998291,272.549987793,261.799987793,280.270019531,279.0,294.369995117,278.400024414,296.470001221,269.320007324
2014-03-06,288.200012207,274.25,257.75,277.400024414,281.0,293.100006104,276.799987793,296.58001709,270.950012207
2014-03-07,289.220001221,274.350006104,257.450012207,279.100006104,276.950012207,294.0,278.0,296.350006104,275.970001221
2014-03-08,289.66998291,274.179992676,255.420013428,276.529998779,274.619995117,293.520019531,277.700012207,296.16998291,277.470001221
2014-03-09,287.799987793,275.220001221,260.16998291,277.66998291,279.470001221,292.25,276.869995117,296.16998291,276.41998291
2014-03-10,288.799987793,276.270019531,270.75,278.299987793,281.869995117,292.5,275.619995117,296.350006104,281.119995117
2014-03-11,289.799987793,276.350006104,270.549987793,276.929992676,275.75,293.41998291,276.100006104,296.369995117,281.75
2014-03-12,288.770019531,273.700012207,266.350006104,278.929992676,277.270019531,295.16998291,275.450012207,296.900024414,271.150024414
2014-03-13,289.350006104,274.320007324,272.350006104,279.41998291,279.619995117,295.900024414,277.070007324,297.200012207,271.049987793
2014-03-14,291.270019531,275.950012207,265.119995117,277.25,276.869995117,293.020019531,276.16998291,296.850006104,280.850006104
2014-03-15,292.5,273.299987793,257.16998291,278.869995117,275.850006104,294.0,277.299987793,296.470001221,276.270019531
2014-03-16,287.75,267.200012207,262.75,278.400024414,278.470001221,293.200012207,274.150024414,296.220001221,269.850006104
2014-03-17,286.600006104,268.119995117,265.220001221,279.720001221,280.119995117,287.41998291,274.220001221,295.970001221,271.650024414
2014-03-18,290.270019531,274.299987793,264.200012207,279.900024414,273.619995117,287.470001221,275.529998779,297.700012207,274.75
2014-03-19,291.900024414,274.119995117,261.369995117,277.020019531,279.720001221,290.650024414,273.0,298.0,279.470001221
2014-03-20,290.900024414,272.450012207,260.049987793,277.900024414,281.720001221,290.16998291,272.5,298.150024414,278.200012207
2014-03-21,291.970001221,272.41998291,258.650024414,282.520019531,280.950012207,285.700012207,274.350006104,297.720001221,280.619995117
2014-03-22,293.350006104,273.470001221,257.119995117,278.100006104,280.270019531,288.570007324,274.0,296.600006104,278.520019531
2014-03-23,292.91998291,277.16998291,261.950012207,279.070007324,279.950012207,289.950012207,275.400024414,296.970001221,270.700012207
2014-03-24,291.400024414,274.91998291,265.41998291,280.25,281.820007324,292.270019531,279.220001221,296.299987793,271.950012207
2014-03-25,289.220001221,277.850006104,264.41998291,282.549987793,281.869995117,293.020019531,277.070007324,296.869995117,272.029998779
2014-03-26,290.350006104,275.91998291,264.119995117,281.270019531,280.220001221,293.049987793,275.520019531,296.049987793,270.470001221
2014-03-27,292.320007324,275.119995117,262.520019531,278.450012207,279.41998291,294.16998291,276.770019531,295.100006104,279.070007324
2014-03-28,292.950012207,275.75,261.320007324,278.900024414,278.970001221,294.41998291,277.100006104,295.650024414,282.820007324
2014-03-29,288.0,275.600006104,263.869995117,277.570007324,284.650024414,294.770019531,276.66998291,295.400024414,281.650024414
2014-03-30,289.0,277.220001221,265.350006104,277.200012207,281.600006104,285.700012207,275.600006104,295.520019531,277.299987793
2014-03-31,291.770019531,277.100006104,262.850006104,279.450012207,282.100006104,288.700012207,275.41998291,296.75,279.320007324
2014-04-01,292.900024414,277.16998291,268.950012207,279.970001221,282.66998291,291.450012207,277.320007324,296.450012207,280.020019531
2014-04-02,293.869995117,276.770019531,267.020019531,281.049987793,277.020019531,293.520019531,277.270019531,297.150024414,280.970001221
2014-04-03,293.200012207,276.75,266.400024414,281.400024414,276.470001221,295.5,276.820007324,296.83001709,279.049987793
2014-04-04,293.070007324,277.150024414,266.950012207,281.570007324,281.369995117,295.350006104,275.700012207,296.850006104,280.369995117
2014-04-05,293.720001221,277.119995117,270.75,282.16998291,277.400024414,295.25,276.619995117,296.900024414,278.869995117
2014-04-06,293.220001221,276.700012207,269.520019531,282.049987793,279.320007324,295.549987793,278.320007324,296.83001709,279.220001221
2014-04-07,290.91998291,276.320007324,263.91998291,282.66998291,282.75,292.049987793,278.950012207,296.75,283.850006104
2014-04-08,287.799987793,275.520019531,259.720001221,281.820007324,285.5,289.100006104,276.350006104,297.150024414,283.369995117
2014-04-09,288.299987793,274.0,258.600006104,281.770019531,287.869995117,290.220001221,276.220001221,296.020019531,282.470001221
2014-04-10,291.150024414,272.049987793,263.119995117,277.270019531,287.770019531,287.970001221,277.820007324,295.650024414,286.119995117
2014-04-11,293.049987793,273.470001221,266.820007324,277.720001221,286.75,286.619995117,276.600006104,295.850006104,285.619995117
2014-04-12,293.850006104,273.200012207,270.799987793,278.570007324,284.650024414,284.350006104,277.850006104,295.970001221,286.520019531
2014-04-13,295.0,276.270019531,271.16998291,278.900024414,279.700012207,284.400024414,280.91998291,296.799987793,288.970001221
2014-04-14,292.320007324,275.450012207,270.600006104,280.570007324,278.200012207,285.91998291,277.450012207,297.350006104,288.020019531
2014-04-15,287.950012207,273.350006104,271.66998291,277.820007324,285.450012207,289.070007324,277.570007324,297.369995117,275.779998779
2014-04-16,290.020019531,273.450012207,270.869995117,276.650024414,282.799987793,290.869995117,278.369995117,297.350006104,277.720001221
2014-04-17,289.600006104,274.320007324,271.25,276.41998291,285.200012207,285.66998291,276.570007324,296.970001221,277.450012207
2014-04-18,288.5,273.619995117,272.0,275.91998291,286.049987793,287.700012207,277.570007324,297.049987793,281.570007324
2014-04-19,289.16998291,274.25,271.549987793,278.820007324,283.650024414,287.850006104,277.470001221,298.070007324,283.029998779
2014-04-20,290.119995117,275.66998291,273.650024414,280.200012207,286.850006104,290.75,277.91998291,298.520019531,280.299987793
2014-04-21,289.820007324,277.070007324,273.970001221,280.119995117,290.320007324,287.820007324,276.900024414,297.369995117,283.970001221
2014-04-22,290.450012207,276.700012207,273.75,278.770019531,289.25,287.820007324,276.119995117,296.070007324,283.850006104
2014-04-23,292.520019531,277.970001221,272.200012207,280.220001221,282.520019531,290.299987793,277.600006104,295.900024414,281.799987793
2014-04-24,293.350006104,278.270019531,272.020019531,280.549987793,285.720001221,288.020019531,277.299987793,296.350006104,283.119995117
2014-04-25,292.650024414,275.850006104,270.600006104,282.049987793,287.320007324,286.650024414,277.119995117,295.799987793,283.820007324
2014-04-26,292.650024414,274.799987793,273.600006104,279.200012207,277.16998291,287.619995117,276.600006104,295.450012207,283.270019531
2014-04-27,293.570007324,274.470001221,275.529998779,276.820007324,279.220001221,290.520019531,276.119995117,295.5,282.619995117
2014-04-28,294.299987793,275.820007324,274.279998779,278.369995117,277.450012207,289.5,278.91998291,294.66998291,280.820007324
2014-04-29,293.700012207,274.200012207,274.270019531,279.049987793,277.470001221,287.600006104,282.820007324,293.150024414,281.049987793
2014-04-30,290.400024414,275.850006104,278.350006104,278.220001221,279.369995117,287.520019531,285.650024414,293.91998291,287.720001221
2014-05-01,290.270019531,277.320007324,277.66998291,277.869995117,280.950012207,289.0,285.41998291,295.220001221,287.020019531
2014-05-02,288.470001221,277.070007324,278.020019531,279.100006104,286.720001221,290.619995117,281.700012207,295.279998779,286.400024414
